DATE,US105756BB58,US29082HAA05,US31572UAF30,US71645WAQ42,US91911TAE38
2020-01-22,-0.0003115164660927909,-0.0012445473525849872,0.0006894336661580579,0.00648295450246085,0.0031747977742630383
2020-01-23,-0.0003637968567051054,-0.005672499577037859,0.0002483687828563608,-0.0010490124665488338,-0.0017372976366656905
2020-01-24,0.0006267345727052779,0.0046864352381667035,0.0004297580420063306,0.00447469211099873,0.00041756413098222164
2020-01-27,0.00013644314181849505,-0.002368168081131786,-0.0008696386942152664,-0.0038252513741138866,-0.0006911139407284009
2020-01-28,0.0013883750642378994,-0.0058925489262348285,-0.0005955471505487976,-0.0008453347980033279,-0.003697794417489712
2020-01-29,0.009331519562095434,-0.014541187319441392,0.0009478284010869853,0.007443867104709431,0.0031117662819209998
2020-01-30,0.0020628389342474064,0.021890129774657475,-0.0001327683605013499,-0.0032161923059544,-0.002390581701512984
2020-01-31,0.003246588075591995,0.001512221509202023,0.001244801265623234,0.010314667833866673,0.004486879994404714
2020-02-03,-0.0017835795143945094,-0.0008704485986346253,-0.0002490167909730327,-0.0033693685566326126,-0.004450904952615165
2020-02-04,-0.0011139754322953058,-0.0009283469202661073,-0.000972300352173908,-0.003618918865487971,0.0004739032437524959
2020-02-05,5.569300606561682e-05,0.00020133589152349608,0.00021223532190201418,0.0002170998546342944,-0.0009445026104610779
2020-02-06,0.0026197036153467494,0.0016617395183408262,0.000770893136788243,0.008330739858063005,0.00125537960683362
2020-02-07,0.0023884251793488726,0.001501705531846216,0.002252402409698278,0.0022105538633685144,0.004906227125460366
2020-02-10,0.002099289563315097,-0.0026666272125487,-0.0003241631217200762,-0.0008980749726384396,-0.0016868317087725742
2020-02-11,0.0041721603274388515,0.0009684476198525578,0.0008570029907483514,0.0008700223346666693,-0.002853657126894686
2020-02-12,0.0038299069302649416,-0.0007047267709191794,0.0004138350512568707,0.006457751004049114,0.0003008058025365644
2020-02-13,0.0013156855744414252,0.0020141267199219625,0.0027144663863488817,0.005185937263358658,0.001916127968271683
2020-02-14,0.0074037564083336525,-0.0017251105552022147,0.0036540424676091265,0.004589179948182907,0.00105395781418547
2020-02-18,0.003199171425759837,-0.00016216492933571796,0.002285374514894965,-0.0005143055135377204,-0.0013682521995164094
2020-02-19,0.00958413466214432,0.00149382129087087,0.0010970869478921434,0.008529070874249657,0.007933230789665811
2020-02-20,0.00019435012031393135,0.0009747594165150406,0.004998717639516627,0.010833266483286105,0.0035476465301624285
2020-02-21,-0.0003071720622621413,0.00030453050352306706,0.0010842260362202958,-0.0014668130430051957,0.0045896059620403286
2020-02-24,0.001960338251295846,-0.0005729918555141406,-0.002060503287808122,-0.0034828010935652604,-0.0020664263074610953
2020-02-25,-0.0009005857809181492,-0.00427525108815947,5.766319461910483e-05,-0.00662164676503584,-0.003624291067456585
2020-02-26,-0.0031853571354364197,0.0015685366975271098,-0.005673993652768409,-0.014290755990395131,-0.0016131630891110962
2020-02-27,-0.013580310427109926,-0.001435991373187183,-0.02104623407419097,-0.028297859877862586,-0.010182503361493355
2020-02-28,0.0006363905139973188,-0.007241225909819955,-0.0036804145493693546,-0.014064269887127714,-0.008260088720834861
2020-03-02,0.003627000511684474,-0.003318304949882868,0.0011963423879629647,0.0137701231597178,0.0003748453274481104
2020-03-03,0.013261754006744415,0.01163830457383551,0.01708881367496716,0.037664507625843814,0.01835490740023249
2020-03-04,0.008976235918932403,-0.005648091045223429,-0.009256197337571697,0.0036512445983689014,-0.003324117479670139
2020-03-05,-0.008666230859365144,0.004955051349127286,0.006608339542599301,-0.011900540558284163,0.003931622554509897
2020-03-06,0.005987203657502652,-0.007754067083474793,-0.003595930655731064,-0.013340145221330634,-0.02531468280975442
2020-03-09,-0.03648281317202183,-0.03638715365370339,-0.025195467231875605,-0.08677066880496317,-0.02057562507137297
2020-03-10,0.0020180809799183845,0.01116820037118414,-0.002907233705215307,-0.0009239683559846147,0.00963035258648905
2020-03-11,-0.025899094725905864,-0.018038149474782918,-0.005431552340619805,-0.05278109372251637,-0.016980396744981714
2020-03-12,-0.056311868057269315,-0.03131990585736916,-0.030959393173919325,-0.11448705410941702,-0.032546813043601505
2020-03-13,0.017099634020354262,-0.034938767350657624,-0.004419781434766696,0.059147612904893794,-0.02511671235485852
2020-03-16,-0.03902229256679081,-0.029878660587331272,-0.07154947597758719,-0.08889286829860957,-0.022879170988907068
2020-03-17,-0.005156205436698948,-0.03909409582829305,-0.038813890211437094,-0.029882935403773132,-0.059307837078773865
2020-03-18,-0.08286679630687091,-0.10125013959457703,-0.005954587854106849,-0.165307261869096,-0.05123744946000726
2020-03-19,-0.020545662999503975,-0.023158018828243726,-0.05419141661553392,0.026809641724902192,-0.07058750750248138
2020-03-20,0.023636067312668214,-0.005770458770292665,-0.013959847363919312,0.04804156517518931,0.005188201296465158
2020-03-23,-0.0042411894278349535,0.0027768967055842777,-0.004615800646011207,-0.03951733066715544,-0.03576163163717329
2020-03-24,0.033570568631292506,-0.11911792313938518,0.028014134635358377,0.08018638704071447,0.020834675206745555
2020-03-25,0.03997077195941742,0.08505892408010762,0.027226114888413,0.06924973711667201,0.05136040694079576
2020-03-26,0.034333786251770415,0.024568093114229195,0.05676484293033726,0.06278975976808664,0.03573833271766497
2020-03-27,-0.032295365172423596,0.010482809207091494,-0.004451340158983351,-0.0018845650666305077,0.04935543577174927
2020-03-30,-0.012074001901116963,0.04547504368619179,0.014060693051255997,-0.027952510694532494,0.006033887262141364
2020-03-31,0.0077454608024022705,0.03285240767704985,0.007065796193670747,0.02132745087273866,0.011970371444795314
2020-04-01,-0.012437983133416581,-0.006845093444012367,-0.0074335926223405464,-0.04927199878806631,0.0006430053581082032
2020-04-02,-0.01038123112799784,0.017437295531629517,-0.0017781220249639886,0.03962097998912618,0.007890313544299272
2020-04-03,-0.011525068933797096,0.0010178827999581823,0.004356990422600066,-0.01212126982277805,-0.0018305913725060062
2020-04-06,0.002910422696557745,0.009340646365533577,-0.0019160832799900468,-0.00584546086763977,-0.0027061304377173244
2020-04-07,0.005641044136268766,0.01582394989386788,0.005974504587516837,0.02938461549538758,0.0069570643253074535
2020-04-08,0.0051233642634859015,0.014087758327435909,0.004136307176009758,-0.020561314350215094,0.00022129973260790403
2020-04-09,0.016637204498769223,0.006959104591427812,0.0030859582598055588,0.05618763405672517,0.005642491993277117
2020-04-13,0.009465488098390885,0.011613064778332764,0.009327272306562825,0.0038531864458131587,0.0039963913931346925
2020-04-14,0.0036435929386316505,0.02093801182483082,0.025679983849233964,0.025654784016717964,0.02246960315064731
2020-04-15,-0.01142989920979694,0.0013606515003816361,-0.007141342289907329,-0.0361106126538274,0.003043563165592996
2020-04-16,-0.0013348898484000689,0.012454457324503426,0.011382345142843479,0.004491217419132479,-0.0014120719489433657
2020-04-17,0.0005205659254477455,0.015797288089127663,0.012949788955454553,0.02736437776499684,0.003783648173759312
2020-04-20,-0.004715538910094361,-0.005426413793282796,-0.011270375795723412,-0.05068914181650825,0.004051400651494687
2020-04-21,-0.00934108697078295,-0.0033614400039345574,-1.765302970158655e-05,-0.03342953407619365,-0.0005907549377226174
2020-04-22,-0.010547209011263638,-0.00949946928635104,-0.00013731198088234555,-0.002798804296291904,0.001495797558421239
2020-04-23,-0.0026916649366626254,-0.01011952666001378,-0.0009931306017453702,-0.000760828218364139,0.002743001404936454
2020-04-24,-0.03606923549596641,-0.010829913328658767,-0.008483651620313875,-0.0449586845187708,-0.00578236257945631
2020-04-27,-0.0030035564779019347,-0.0943296853082326,-0.0008212185898418993,-0.007875457812686575,0.010573516301829664
2020-04-28,0.004676534739246101,0.03508476839628849,-0.0008357793335195924,0.024286785560604436,-0.01006029938579639
2020-04-29,0.017841134563496668,-0.02193196628388831,-0.000377965883406715,0.03517752888229356,0.0012983451062169556
2020-04-30,0.01053767508357677,-0.028685405132623926,0.0014822756781680158,0.03455371114637362,0.0025150552616825302
2020-05-01,0.0037243109353277265,0.003868448964433764,-0.00020015239392609041,-0.013242606477484348,0.0010654636164798812
2020-05-04,-0.004413068025996783,-0.002559414945260902,-0.001135284922257563,-0.018128827162531683,-0.0011764495862478645
2020-05-05,0.0022118260743497365,0.012174131797274432,-0.0010869161687962453,0.011855035224327319,0.0016151155803547383
2020-05-06,-0.007131149653396489,0.003257018898881752,0.0017037985324322993,-0.03772154124572855,-0.0011392133009125313
2020-05-07,0.004020444906431499,-0.008399883205199472,2.28034683094789e-05,0.020233294592367397,0.0015402447529261527
2020-05-08,0.007280718024837577,-0.004809881838158184,-0.0019411469576721954,0.006317683286459217,-0.004382608259855893
2020-05-11,-0.000759702922758756,0.004414783373205513,-0.001117171961871787,0.00871529480283764,0.0029376730285792033
2020-05-12,-0.0007236370360462122,0.0014228178297931433,0.0011867054616501276,-0.0024979366021100425,0.0034001940297111754
2020-05-13,-0.012497233392820365,0.001681167744702528,-0.0016253676187553295,-0.019991769072991477,-0.001472517944075983
2020-05-14,-0.0034623945571977976,-0.012400380163819913,-0.0023996317936269625,0.003418058117332623,-0.0036407262138778676
2020-05-15,-0.0019843806980452063,-0.002124897366189901,-0.001213461587571005,0.0032892208727531096,-0.0009292920630264012
2020-05-18,0.010239775658069977,0.00018212489801360812,0.0064257441078691855,0.03339052610457117,0.0023110634601622554
2020-05-19,0.001897026648503712,0.0006198292120699403,0.0034268655957049284,-0.018246879177411964,0.006009210675126531
2020-05-20,0.013580206556017153,0.0018305927670671338,-0.00032930080244489296,0.03162295322196192,0.005427264069846537
2020-05-21,0.014199144379629948,0.00832035180109302,0.006667683697729032,0.014358562695715582,-0.0005494418589578614
2020-05-22,0.0012625912498234102,0.002667620783018327,0.003970175498841836,-0.00742744072299664,0.004390953206284038
2020-05-26,0.014435380254571303,0.007172768060442333,0.004282904348091275,0.0206358887178922,0.013970229911948375
2020-05-27,0.0038015315287629626,0.013283908012907488,0.0054999866560945,-0.00381494825601098,0.009129772137305795
2020-05-28,-0.0005454301218888141,0.032422576989585894,0.00638699583989108,-0.0059042016762697195,0.016758298167450055
2020-05-29,-0.001346876342628966,0.013135387913125476,-0.0009016733586514156,-0.003942798756294654,0.0016005347398643237
2020-06-01,0.002014948198872652,0.0024094448206975786,0.002114181975514685,0.004785315737293466,-0.00043571826998752515
2020-06-02,0.009661587952889473,0.01362430963226375,0.0005393823770044615,0.018450317641896283,0.0016635696919091265
2020-06-03,0.013021173423883233,0.003932842130517435,0.00730819797277657,0.034467470182664356,0.008133962548242418
2020-06-04,0.0002710381962851147,0.0013038752815741636,0.011375996152853418,-0.012155216465250118,-0.002547275727885559
2020-06-05,0.0049163049530636955,0.01948396056922424,0.01982242029654285,0.01976175785438018,0.01614955710963844
2020-06-08,0.004952725933857113,-0.0007220445334843915,0.002620497435594598,0.01950082698345552,0.010247185819617902
2020-06-09,-0.0026263759095832614,0.0007753101379157981,-0.0004188922299539429,-0.017661789615800658,0.0035177965014161084
2020-06-10,-0.0015298043628355178,-0.0036246385803324604,0.0018606063123850548,-0.00012237463860699627,-0.00037443372675842826
2020-06-11,-0.021183568074941626,-0.020798180555648128,-0.010083814092030735,-0.034171609371610685,-0.007965281844300745
2020-06-12,-0.0013879500409401274,0.004943441640696676,-0.0028018857202413952,0.02075244378303351,-0.012841705048116818
2020-06-15,0.0022953985032227973,-0.008387218014839068,-0.0007206084038680367,-0.008518150475354688,0.005456143380675864
2020-06-16,0.008207020103123068,-0.000189820285487342,0.002663288775642435,0.006434423511081728,0.007827553796270639
2020-06-17,-0.001781626349057823,0.002119683824464139,0.0032152036593899144,-0.0045719385951956265,0.002454664124768414
2020-06-18,-0.0023755643309986323,-0.0014750680770402515,0.0010641866958560249,-0.004129016517066607,0.003276379512736764
2020-06-19,0.0011696092626075434,0.0061128724757278,0.003876038415361857,0.009627592065814726,0.0006673901727812599
2020-06-22,6.549467164666973e-05,-0.008241748200973694,-0.0010129091318062946,-0.014355125638664389,0.000393380382518459
2020-06-23,0.007959100941630668,0.00040082782028519223,0.002385537191173879,0.018063343174963168,-1.4250119521354087e-06
2020-06-24,-0.0058770665236890385,-0.0008804094862094424,-0.0019177709880892294,-0.01494914382630833,0.004275149996712265
2020-06-25,0.0013892017936443393,-0.00622148511039781,-0.0004964309307232003,0.007919930231835773,-0.005008588068509824
2020-06-26,-0.002569387128920787,-0.010916251015116802,0.001703661342890851,0.0003381215180993572,0.003027924626881486
2020-06-29,0.00048409062906269116,-0.01565213721845532,-0.0005447820175697533,-0.009030731788340574,0.0013149619465395719
2020-06-30,0.00036079906999044446,-0.006813540150179183,-0.0013447576587774974,-0.006872644676620425,-0.0046402639849844225
2020-07-01,0.008376306543269962,-0.0025652308749561435,0.0004308890157606844,0.017776426893511634,0.00316960861767046
2020-07-02,0.00670938360647934,0.002734953955883557,0.0006210411140282964,0.016248143373116794,0.00032202399108185477
2020-07-06,0.002224982925067731,0.0026634774234990085,-0.0009455776006487129,-0.007174106633036888,0.0012536968825421556
2020-07-07,-0.009854654129120559,0.0007693920885616286,0.0002441056360763159,-0.012650095868917136,9.511735643379646e-05
2020-07-08,0.0014060348896659132,0.0011763515686249407,-0.0030083174964967204,-0.003027014306639095,0.0004527481463568593
2020-07-09,-0.002492239285364378,-0.0035280396311114046,0.00010385390731846961,0.0037368756415514836,0.0027716255051034753
2020-07-10,-0.0018979583717374888,-0.0029492702536681463,-0.0027409029822035524,-0.005521484690258773,-0.004994754624899082
2020-07-13,0.003518429502883718,0.004899888454411125,0.002504434210975714,0.007956686479417276,0.006372039682512621
2020-07-14,-0.0030445587933498755,-0.0014002343351608828,-0.00048145628931276705,-0.012512201731799573,-0.0009938869003021152
2020-07-15,0.00679241878776397,0.003748241072528724,0.0021290832642631837,0.0067530969148337765,0.0020912454412978115
2020-07-16,0.0009528115878826721,0.0016580435989827639,-0.002384284143539276,0.0014154177609783595,-0.0019208148632352605
2020-07-17,0.009534182704801329,-0.00020924424600153756,0.001129813654568922,0.007941149005869638,0.0015685767890111196
2020-07-20,0.011398323284683482,0.002915405769765371,0.0017312011808028017,0.012812183867312263,0.00671908735379467
2020-07-21,0.0092720234752604,0.007737136569566821,0.00022949023656791245,0.017332486888856923,0.0024696766393493795
2020-07-22,0.008827557926555844,0.0019722653353674976,0.0008869286816586833,0.0016341636815346778,0.003610172726116736
2020-07-23,-0.007712573795673192,0.014894664047224112,0.0016782936518954853,-0.007366220506786201,0.004603749122749801
2020-07-24,-0.0009322595596663857,0.005198520961520874,-0.0003378337871453158,0.005397487390383322,-0.0013024767642003778
2020-07-27,0.004187607115229104,-0.0011938109120534358,-0.0006215060686079632,0.0009274769767401853,0.002217915916408709
2020-07-28,0.002053567896854432,0.002601546245433633,0.005072483658366868,0.0007875893670697128,0.005124823063502116
2020-07-29,0.006943628742927524,0.003287911316650002,0.0033197838222810364,0.0038971930550288276,0.002851098260502114
2020-07-30,0.0027757536330535867,-0.0011654551231860294,0.0014929672677299372,-0.007054901947061709,0.0005486263167484948
2020-07-31,0.003426557190616499,0.00537138335188296,-0.0011586638407541615,0.004162068872993015,0.0023588235772218497
2020-08-03,0.003417736442150444,0.0013950543028233972,1.3736106500698147e-05,0.00543111979190455,8.022295128086391e-05
2020-08-04,0.0009925451967615021,0.0036423768896952737,0.009639114154787246,0.0032474307047531755,0.0029698864067282333
2020-08-05,0.009595218911862113,0.008741859664863358,-0.0010662341035326563,0.00537542214083301,0.00025836949852588685
2020-08-06,0.0005007834195043556,0.005633067469522133,0.002491849283033848,0.010979887846830828,0.002320962739198425
2020-08-07,0.0028673691639450917,0.0031505221769287223,-0.000762854635277846,-0.007333982739329496,-0.0002332180210361123
2020-08-10,0.009235131460472935,0.0053110306209434265,0.003820204665979256,0.022503810260352863,0.0022229051400478195
2020-08-11,-0.0002744441818873436,0.007060330824409847,0.002609564347548649,0.007012216748155209,-0.0032075208561501245
2020-08-12,-0.007477606542179787,0.0005082576964485007,-0.0015420120134831004,-0.016567272382344175,-0.0011120136172212722
2020-08-13,-0.0037851438689168113,-0.0019818725329166396,-0.0013429726113443924,0.005258048023511585,-0.0092236729942104
2020-08-14,-0.008844316550397004,-0.001224150158432272,0.001854235970444342,-0.009871413549803566,-0.007670592870096604
2020-08-17,-0.0041808547806395395,-0.004679805148849231,0.001038853480401831,-0.005175191479084993,-0.0028294961461096274
2020-08-18,0.0003958070459907503,0.002241058730569615,0.0012383657316949492,0.00838278013479465,-0.0006951991446709665
2020-08-19,-0.001426794103516841,0.0003361008234143569,-0.0015725191400391323,-0.002230009224192126,0.0012645258319585097
2020-08-20,-0.003513617875758104,-0.0014380707580846975,0.0005007380587193239,-0.0007614283779938527,0.0009783172958205653
2020-08-21,0.001053428463744843,0.0003760732803505868,0.0006435664060851326,7.994647982775771e-05,0.002985429496228572
2020-08-24,0.0028239339057279304,-0.0013216758610694918,-0.0004815106747645775,0.0016791553924842394,0.0008094490258479462
2020-08-25,-0.004653482265686345,-0.002393134460541455,0.00085216093630382,-0.007438447318744201,-0.002579756187402496
2020-08-26,-0.004414524216948408,-0.000678884449872405,-1.2592657221686657e-05,-0.0015837304443147065,0.00016820624070917612
2020-08-27,-0.00043626125530378003,-0.00037867198816352135,-0.0015726295540434095,-0.0057057330449623135,-0.0083932994979334
2020-08-28,0.005893444368393183,0.0007405638766511997,0.0037407256198179776,0.007640179965989327,0.002319978750860696
2020-08-31,0.0034686612127997766,0.0007725326043398836,0.0004944185097583584,0.0015771447071123545,0.006291529655865249
2020-09-01,0.009165149190050235,0.0018707029321952213,3.2294699904381074e-05,0.017006063092608728,0.0027277592089151627
2020-09-02,0.0050010572120333455,0.002303768879663709,0.004656547280311515,-0.0009819255375687435,0.0005452141659350003
2020-09-03,-0.004203321138864975,-0.0010761202376084627,0.00014910201775156535,-0.001510333563548778,0.001801870862179905
2020-09-04,-0.005409322360358197,-0.005704716298804439,-0.0022111307310128813,-0.008452598571336395,-0.006964555128414675
2020-09-08,-0.000408138928106776,0.002576461894113097,0.002371814601911505,-0.005180605144729794,0.0022322167383479084
2020-09-09,0.003355012018858616,0.0056362242865880385,0.004341176047627587,0.013122874760167274,-0.0024954041341656587
2020-09-10,0.0026910734460370016,0.0011923362102454506,0.0016037954593861503,0.0020701288257436493,0.001064855353385579
2020-09-11,-0.000622408957056465,-0.0013582849272741622,0.006010391605514174,0.0023983477033311233,0.0006056958542020523
2020-09-14,0.00013151706381362297,-0.00027414604355668583,0.005521097624218535,0.0011360574839971754,-1.7379957502903836e-05
2020-09-15,0.0024392197314741723,0.006560193991718402,0.002072316227783954,-0.0045502569013094645,-0.0008067623813100681
2020-09-16,-0.00023317112477370207,0.005671953957527033,-0.0003808438231796819,0.0036834051020343574,0.001639965176788457
2020-09-17,-0.0036873295594988718,0.001570231999054954,0.00026354187294395107,0.0018824133126844232,-0.001161393093169736
2020-09-18,-0.004363591117283644,-0.000551569248980729,-0.0008600508678288838,-0.004711392104760306,-0.0009309219094527215
2020-09-21,-0.01021304044867908,-0.00435013542583699,-0.0009169173637350354,-0.03079189292247593,-0.005505110148177457
